# COMMENT	SELECT * FROM beast_example_phat/beast_example_phat Isochrones WHERE ~((M_ini < 12.) & (stage == 0))
# ISOCHRONE	1.0000e+06 yr
# NAME	beast_example_phat/beast_example_phat Isochrones
# Z	stage
# BINARY_FRAC	0.3
# BINARY_KIND	1
# BINARY_MRINF	0.7
# BINARY_MRSUP	1
# CMD_VERSION	2.7
# DUST_SOURCE	nodust
# DUST_SOURCEC	AMCSIC15
# DUST_SOURCEM	dpmod60alox40
# ETA_REIMERS	0.2
# EXTINCTION_AV	0
# ICM_LIM	4
# IMF_FILE	tab_imf/imf_kroupa.dat
# ISOC_AGE	10000000.0
# ISOC_AGE0	12700000000.0
# ISOC_DLAGE	1.0
# ISOC_DZ	0.0001
# ISOC_KIND	parsec_CAF09_v1.2S
# ISOC_LAGE0	6.0
# ISOC_LAGE1	10.13
# ISOC_VAL	1
# ISOC_Z0	0.0001
# ISOC_Z1	0.03
# ISOC_ZETA	0.02
# ISOC_ZETA0	0.03
# KIND_CSPECMAG	aringer09
# KIND_DUST	0
# KIND_INTERP	1
# KIND_MAG	2
# KIND_POSTAGB	-1
# KIND_PULSECYCLE	0
# KIND_TPAGB	0
# LF_DELTAMAG	0.2
# LF_MAGINF	20
# LF_MAGSUP	-20
# MAG_LIM	26
# MAG_RES	0.1
# OUTPUT_EVSTAGE	1
# OUTPUT_GZIP	0
# OUTPUT_KIND	0
# PHOTSYS_FILE	tab_mag_odfnew/tab_mag_bessell.dat
# SUBMIT_FORM	Submit
##               Column	      Unit	Comment	Null	  Fmt
##                    Z	          	Metallicity		25.17e
##                M_ini	      Msun	Initial Mass		25.17e
##                M_act	      Msun	Current Mass, M(t)		25.17e
##                 mbol	          			25.17e
##                stage	          			  22i
##                 logA	        yr	Age		25.17e
##                 logL	      Lsun	Luminosity		25.17e
##                 logT	         K	Effective temperature		25.17e
##                 logg	   cm/s**2	Surface gravity		25.17e
Z,M_ini,M_act,mbol,stage,logA,logL,logT,logg
  4.00000000000000008e-03,  1.88225040399999983e+01,  1.86439999999999984e+01, -8.08099999999999952e+00,                     5,  7.00000000000000000e+00,  5.14050000000000029e+00,  3.82410000000000005e+00,  8.16400000000000015e-01
  4.00000000000000008e-03,  1.88230094900000005e+01,  1.86439999999999984e+01, -8.08000000000000007e+00,                     5,  7.00000000000000000e+00,  5.14010000000000034e+00,  3.84710000000000019e+00,  9.09000000000000030e-01
  4.00000000000000008e-03,  1.88235702499999995e+01,  1.86438999999999986e+01, -8.07499999999999929e+00,                     5,  7.00000000000000000e+00,  5.13809999999999967e+00,  3.87329999999999997e+00,  1.01580000000000004e+00
  4.00000000000000008e-03,  1.88241748800000011e+01,  1.86436999999999991e+01, -8.07099999999999973e+00,                     5,  7.00000000000000000e+00,  5.13640000000000008e+00,  3.89800000000000013e+00,  1.11630000000000007e+00
  4.00000000000000008e-03,  1.88248519899999991e+01,  1.86434999999999995e+01, -8.06799999999999962e+00,                     5,  7.00000000000000000e+00,  5.13520000000000021e+00,  3.92090000000000005e+00,  1.20910000000000006e+00
  4.00000000000000008e-03,  1.88256073000000015e+01,  1.86433000000000000e+01, -8.06499999999999950e+00,                     5,  7.00000000000000000e+00,  5.13410000000000011e+00,  3.94229999999999992e+00,  1.29550000000000010e+00
  4.00000000000000008e-03,  1.88264522599999999e+01,  1.86430000000000007e+01, -8.06199999999999939e+00,                     5,  7.00000000000000000e+00,  5.13290000000000024e+00,  3.96249999999999991e+00,  1.37779999999999991e+00
  4.00000000000000008e-03,  1.88273944899999996e+01,  1.86430000000000007e+01, -8.05899999999999928e+00,                     5,  7.00000000000000000e+00,  5.13170000000000037e+00,  3.98220000000000018e+00,  1.45740000000000003e+00
  4.00000000000000008e-03,  1.88284511600000002e+01,  1.86431000000000004e+01, -8.05599999999999916e+00,                     5,  7.00000000000000000e+00,  5.13039999999999985e+00,  4.00100000000000033e+00,  1.53410000000000002e+00
  4.00000000000000008e-03,  1.88296299000000005e+01,  1.86432000000000002e+01, -8.05300000000000082e+00,                     5,  7.00000000000000000e+00,  5.12910000000000021e+00,  4.01860000000000017e+00,  1.60579999999999989e+00
  4.00000000000000008e-03,  1.88309497800000010e+01,  1.86433000000000000e+01, -8.04899999999999949e+00,                     5,  7.00000000000000000e+00,  5.12769999999999992e+00,  4.03490000000000038e+00,  1.67219999999999991e+00
  4.00000000000000008e-03,  1.88324241599999986e+01,  1.86445000000000007e+01, -8.04599999999999937e+00,                     5,  7.00000000000000000e+00,  5.12640000000000029e+00,  4.04950000000000010e+00,  1.73209999999999997e+00
  4.00000000000000008e-03,  1.88340721100000010e+01,  1.86459000000000010e+01, -8.04299999999999926e+00,                     5,  7.00000000000000000e+00,  5.12520000000000042e+00,  4.06299999999999972e+00,  1.78719999999999990e+00
  4.00000000000000008e-03,  1.88359127000000015e+01,  1.86474000000000011e+01, -8.03999999999999915e+00,                     5,  7.00000000000000000e+00,  5.12420000000000009e+00,  4.07549999999999990e+00,  1.83840000000000003e+00
  4.00000000000000008e-03,  1.88379726400000003e+01,  1.86491000000000007e+01, -8.03800000000000026e+00,                     5,  7.00000000000000000e+00,  5.12330000000000041e+00,  4.08670000000000044e+00,  1.88410000000000011e+00
  4.00000000000000008e-03,  1.88402748100000004e+01,  1.86509999999999998e+01, -8.03599999999999959e+00,                     5,  7.00000000000000000e+00,  5.12260000000000026e+00,  4.09729999999999972e+00,  1.92730000000000001e+00
  4.00000000000000008e-03,  1.88428459199999985e+01,  1.86531999999999982e+01, -8.03500000000000014e+00,                     5,  7.00000000000000000e+00,  5.12209999999999965e+00,  4.10700000000000021e+00,  1.96659999999999990e+00
  4.00000000000000008e-03,  1.88489322699999988e+01,  1.86581000000000010e+01, -8.03400000000000070e+00,                     5,  7.00000000000000000e+00,  5.12159999999999993e+00,  4.12520000000000042e+00,  2.04000000000000004e+00
  4.00000000000000008e-03,  1.88562335999999995e+01,  1.86641000000000012e+01, -8.03400000000000070e+00,                     5,  7.00000000000000000e+00,  5.12159999999999993e+00,  4.14139999999999997e+00,  2.10480000000000000e+00
  4.00000000000000008e-03,  1.88639602699999998e+01,  1.86703000000000010e+01, -8.03500000000000014e+00,                     5,  7.00000000000000000e+00,  5.12190000000000012e+00,  4.15489999999999959e+00,  2.15890000000000004e+00
  4.00000000000000008e-03,  1.88718280800000002e+01,  1.86766000000000005e+01, -8.03599999999999959e+00,                     5,  7.00000000000000000e+00,  5.12220000000000031e+00,  4.16570000000000018e+00,  2.20199999999999996e+00
  4.00000000000000008e-03,  1.88836498299999995e+01,  1.86859999999999999e+01, -8.03700000000000081e+00,                     5,  7.00000000000000000e+00,  5.12279999999999980e+00,  4.17729999999999979e+00,  2.24790000000000001e+00
  4.00000000000000008e-03,  1.89039936100000006e+01,  1.87021000000000015e+01, -8.03999999999999915e+00,                     5,  7.00000000000000000e+00,  5.12410000000000032e+00,  4.18869999999999987e+00,  2.29269999999999996e+00
  4.00000000000000008e-03,  1.89342899299999985e+01,  1.87258999999999993e+01, -8.04599999999999937e+00,                     6,  7.00000000000000000e+00,  5.12619999999999987e+00,  4.19510000000000005e+00,  2.31660000000000021e+00
  4.00000000000000008e-03,  1.89901695299999993e+01,  1.87696000000000005e+01, -8.05700000000000038e+00,                     6,  7.00000000000000000e+00,  5.13070000000000004e+00,  4.18810000000000038e+00,  2.28509999999999991e+00
  4.00000000000000008e-03,  1.90526428199999991e+01,  1.88183000000000007e+01, -8.07000000000000028e+00,                     6,  7.00000000000000000e+00,  5.13600000000000012e+00,  4.17550000000000043e+00,  2.23079999999999989e+00
  4.00000000000000008e-03,  1.91320457499999996e+01,  1.88804000000000016e+01, -8.08699999999999974e+00,                     6,  7.00000000000000000e+00,  5.14269999999999960e+00,  4.16169999999999973e+00,  2.17019999999999991e+00
  4.00000000000000008e-03,  1.92304573099999985e+01,  1.89573000000000000e+01, -8.10699999999999932e+00,                     6,  7.00000000000000000e+00,  5.15080000000000027e+00,  4.14660000000000029e+00,  2.10320000000000018e+00
  4.00000000000000008e-03,  1.93119773899999991e+01,  1.90209000000000010e+01, -8.12299999999999933e+00,                     6,  7.00000000000000000e+00,  5.15730000000000022e+00,  4.13170000000000037e+00,  2.03869999999999996e+00
  4.00000000000000008e-03,  1.93827285799999984e+01,  1.90762999999999998e+01, -8.13700000000000045e+00,                     6,  7.00000000000000000e+00,  5.16279999999999983e+00,  4.11580000000000013e+00,  1.97100000000000009e+00
  4.00000000000000008e-03,  1.94402885400000009e+01,  1.91215000000000011e+01, -8.14799999999999969e+00,                     6,  7.00000000000000000e+00,  5.16720000000000024e+00,  4.10020000000000007e+00,  1.90500000000000003e+00
  4.00000000000000008e-03,  1.94903602599999992e+01,  1.91609000000000016e+01, -8.15700000000000003e+00,                     6,  7.00000000000000000e+00,  5.17089999999999961e+00,  4.08389999999999986e+00,  1.83729999999999993e+00
  4.00000000000000008e-03,  1.95343398999999991e+01,  1.91956999999999987e+01, -8.16499999999999915e+00,                     6,  7.00000000000000000e+00,  5.17410000000000014e+00,  4.06740000000000013e+00,  1.76859999999999995e+00
  4.00000000000000008e-03,  1.95716037800000002e+01,  1.92254000000000005e+01, -8.17200000000000060e+00,                     6,  7.00000000000000000e+00,  5.17680000000000007e+00,  4.05060000000000020e+00,  1.69940000000000002e+00
  4.00000000000000008e-03,  1.96024665800000015e+01,  1.92443999999999988e+01, -8.17699999999999960e+00,                     6,  7.00000000000000000e+00,  5.17870000000000008e+00,  4.03450000000000042e+00,  1.63379999999999992e+00
  4.00000000000000008e-03,  1.96321964300000005e+01,  1.92300000000000004e+01, -8.17999999999999972e+00,                     6,  7.00000000000000000e+00,  5.18020000000000014e+00,  4.01229999999999976e+00,  1.54289999999999994e+00
  4.00000000000000008e-03,  1.96598224600000009e+01,  1.92130000000000010e+01, -8.18399999999999928e+00,                     6,  7.00000000000000000e+00,  5.18160000000000043e+00,  3.98749999999999982e+00,  1.44199999999999995e+00
  4.00000000000000008e-03,  1.96839714100000016e+01,  1.91993000000000009e+01, -8.18699999999999939e+00,                     6,  7.00000000000000000e+00,  5.18269999999999964e+00,  3.96280000000000010e+00,  1.34180000000000010e+00
  4.00000000000000008e-03,  1.97049846600000009e+01,  1.91884000000000015e+01, -8.18900000000000006e+00,                     6,  7.00000000000000000e+00,  5.18360000000000021e+00,  3.93829999999999991e+00,  1.24269999999999992e+00
  4.00000000000000008e-03,  1.97231140099999998e+01,  1.91799999999999997e+01, -8.19100000000000072e+00,                     6,  7.00000000000000000e+00,  5.18430000000000035e+00,  3.91460000000000008e+00,  1.14700000000000002e+00
  4.00000000000000008e-03,  1.97404785199999999e+01,  1.91728999999999985e+01, -8.19200000000000017e+00,                     6,  7.00000000000000000e+00,  5.18480000000000008e+00,  3.88810000000000011e+00,  1.04039999999999999e+00
  4.00000000000000008e-03,  1.97534370400000014e+01,  1.91661000000000001e+01, -8.19299999999999962e+00,                     6,  7.00000000000000000e+00,  5.18499999999999961e+00,  3.86470000000000002e+00,  9.46500000000000008e-01
  4.00000000000000008e-03,  1.97638359100000010e+01,  1.91614000000000004e+01, -8.19299999999999962e+00,                     6,  7.00000000000000000e+00,  5.18510000000000026e+00,  3.84240000000000004e+00,  8.56800000000000006e-01
  4.00000000000000008e-03,  1.97733211500000010e+01,  1.91578000000000017e+01, -8.19200000000000017e+00,                     6,  7.00000000000000000e+00,  5.18489999999999984e+00,  3.81760000000000010e+00,  7.57700000000000040e-01
  4.00000000000000008e-03,  1.97816600800000018e+01,  1.91552000000000007e+01, -8.19100000000000072e+00,                     6,  7.00000000000000000e+00,  5.18440000000000012e+00,  3.79130000000000011e+00,  6.52900000000000036e-01
  4.00000000000000008e-03,  1.97909660299999999e+01,  1.91529999999999987e+01, -8.18699999999999939e+00,                     6,  7.00000000000000000e+00,  5.18290000000000006e+00,  3.75329999999999986e+00,  5.02700000000000036e-01
  4.00000000000000008e-03,  1.98001995099999988e+01,  1.91522000000000006e+01, -8.17200000000000060e+00,                     6,  7.00000000000000000e+00,  5.17670000000000030e+00,  3.70009999999999994e+00,  2.95899999999999996e-01
  4.00000000000000008e-03,  1.98090515099999998e+01,  1.91528999999999989e+01, -8.10500000000000043e+00,                     6,  7.00000000000000000e+00,  5.15000000000000036e+00,  3.65010000000000012e+00,  1.22700000000000004e-01
  4.00000000000000008e-03,  1.98174457599999982e+01,  1.91545999999999985e+01, -8.11200000000000010e+00,                     6,  7.00000000000000000e+00,  5.15280000000000005e+00,  3.63180000000000014e+00,  4.68000000000000013e-02
  4.00000000000000008e-03,  1.98253726999999991e+01,  1.91559999999999988e+01, -8.12100000000000044e+00,                     6,  7.00000000000000000e+00,  5.15639999999999965e+00,  3.62699999999999978e+00,  2.39000000000000011e-02
  4.00000000000000008e-03,  1.98328476000000009e+01,  1.91572999999999993e+01, -8.12400000000000055e+00,                     6,  7.00000000000000000e+00,  5.15770000000000017e+00,  3.62420000000000009e+00,  1.15999999999999992e-02
  4.00000000000000008e-03,  1.98398914300000015e+01,  1.91585999999999999e+01, -8.12700000000000067e+00,                     6,  7.00000000000000000e+00,  5.15899999999999981e+00,  3.62159999999999993e+00, -1.00000000000000005e-04
  4.00000000000000008e-03,  1.98465194700000005e+01,  1.91598000000000006e+01, -8.13000000000000078e+00,                     6,  7.00000000000000000e+00,  5.16009999999999991e+00,  3.61909999999999998e+00, -1.12999999999999993e-02
  4.00000000000000008e-03,  1.98527393299999986e+01,  1.91610000000000014e+01, -8.13299999999999912e+00,                     6,  7.00000000000000000e+00,  5.16120000000000001e+00,  3.61669999999999980e+00, -2.19999999999999987e-02
  4.00000000000000008e-03,  1.98585777300000004e+01,  1.91620999999999988e+01, -8.13599999999999923e+00,                     6,  7.00000000000000000e+00,  5.16220000000000034e+00,  3.61439999999999984e+00, -3.23000000000000023e-02
  4.00000000000000008e-03,  1.98640480000000004e+01,  1.91632999999999996e+01, -8.13799999999999990e+00,                     6,  7.00000000000000000e+00,  5.16319999999999979e+00,  3.61209999999999987e+00, -4.24000000000000002e-02
  4.00000000000000008e-03,  1.98666534400000003e+01,  1.91637999999999984e+01, -8.13899999999999935e+00,                     6,  7.00000000000000000e+00,  5.16359999999999975e+00,  3.61090000000000000e+00, -4.73999999999999977e-02
  4.00000000000000008e-03,  1.98691730500000006e+01,  1.91643000000000008e+01, -8.14000000000000057e+00,                     6,  7.00000000000000000e+00,  5.16410000000000036e+00,  3.60979999999999990e+00, -5.22999999999999993e-02
  4.00000000000000008e-03,  1.98716106400000001e+01,  1.91647999999999996e+01, -8.14100000000000001e+00,                     6,  7.00000000000000000e+00,  5.16450000000000031e+00,  3.60869999999999980e+00, -5.72999999999999968e-02
  4.00000000000000008e-03,  1.98739681200000007e+01,  1.91652999999999984e+01, -8.14199999999999946e+00,                     6,  7.00000000000000000e+00,  5.16490000000000027e+00,  3.60749999999999993e+00, -6.21999999999999983e-02
  4.00000000000000008e-03,  1.98762493099999986e+01,  1.91658000000000008e+01, -8.14300000000000068e+00,                     6,  7.00000000000000000e+00,  5.16519999999999957e+00,  3.60639999999999983e+00, -6.71999999999999958e-02
  4.00000000000000008e-03,  1.98785781899999989e+01,  1.91662999999999997e+01, -8.14400000000000013e+00,                     6,  7.00000000000000000e+00,  5.16560000000000041e+00,  3.60510000000000019e+00, -7.24999999999999950e-02
  4.00000000000000008e-03,  1.98800354000000006e+01,  1.91666999999999987e+01, -8.14400000000000013e+00,                     6,  7.00000000000000000e+00,  5.16579999999999995e+00,  3.60429999999999984e+00, -7.59999999999999981e-02
  4.00000000000000008e-03,  1.98813781700000014e+01,  1.91670000000000016e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16589999999999971e+00,  3.60349999999999993e+00, -7.92999999999999955e-02
  4.00000000000000008e-03,  1.98825168599999991e+01,  1.91672000000000011e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16610000000000014e+00,  3.60279999999999978e+00, -8.22999999999999982e-02
  4.00000000000000008e-03,  1.98839397399999989e+01,  1.91675000000000004e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16619999999999990e+00,  3.60190000000000010e+00, -8.59999999999999931e-02
  4.00000000000000008e-03,  1.98857173899999999e+01,  1.91678999999999995e+01, -8.14600000000000080e+00,                     6,  7.00000000000000000e+00,  5.16619999999999990e+00,  3.60080000000000000e+00, -9.03999999999999942e-02
  4.00000000000000008e-03,  1.98874855000000004e+01,  1.91682999999999986e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16619999999999990e+00,  3.59980000000000011e+00, -9.42000000000000060e-02
  4.00000000000000008e-03,  1.98892364499999985e+01,  1.91687000000000012e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16589999999999971e+00,  3.59900000000000020e+00, -9.71999999999999947e-02
  4.00000000000000008e-03,  1.98919677700000008e+01,  1.91693999999999996e+01, -8.14499999999999957e+00,                     6,  7.00000000000000000e+00,  5.16589999999999971e+00,  3.59819999999999984e+00, -1.00500000000000006e-01
  4.00000000000000008e-03,  1.98955860099999988e+01,  1.91702000000000012e+01, -8.14600000000000080e+00,                     6,  7.00000000000000000e+00,  5.16640000000000033e+00,  3.59739999999999993e+00, -1.04200000000000001e-01
  4.00000000000000008e-03,  1.99035911600000013e+01,  1.91721000000000004e+01, -8.15300000000000047e+00,                     6,  7.00000000000000000e+00,  5.16910000000000025e+00,  3.59629999999999983e+00, -1.11299999999999996e-01
  4.00000000000000008e-03,  1.99401512099999998e+01,  1.91804999999999986e+01, -8.15300000000000047e+00,                     7,  7.00000000000000000e+00,  5.16929999999999978e+00,  3.59330000000000016e+00, -1.23399999999999996e-01
  4.00000000000000008e-03,  1.99423789999999990e+01,  1.91810000000000009e+01, -8.16099999999999959e+00,                     7,  7.00000000000000000e+00,  5.17239999999999966e+00,  3.59140000000000015e+00, -1.33800000000000002e-01
  4.00000000000000008e-03,  1.99439220400000004e+01,  1.91814000000000000e+01, -8.16900000000000048e+00,                     7,  7.00000000000000000e+00,  5.17579999999999973e+00,  3.59010000000000007e+00, -1.42600000000000005e-01
